QualifiedName,Name,Complexity,Coupling,Size,Lack of Cohesion,CBO,RFC,SRFC,DIT,NOC,WMC,LOC,CMLOC,NOF,NOSF,NOM,NOSM,NORM,LCOM,LCAM,LTCC,ATFD,SI,Coverage,#(C&I),#C,#I,LOC,AC,EC,Abs,Ins,ND,WMC,Coverage,MCC,NBD,LOC,#Pa,#MC,#AF
junit5-73f3eeb436e78226f19554f2c2b5dab63e103670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Package>org.junit.jupiter.api,org.junit.jupiter.api,low,low,medium-high,low,,,,,,61,898,,,,,,,,,,,,,25,16,9,898,0,0,0.36,1,0.36,61,,,,,,,
org.junit.jupiter.api.AfterAll,AfterAll,low,low,low,low,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,,5,,,,,,0,,,,,,,
org.junit.jupiter.api.AfterEach,AfterEach,low,low,low,low,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,,5,,,,,,0,,,,,,,
org.junit.jupiter.api.AssertAll,AssertAll,low,low,low,low,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,,,,,22,,,,,,0,,,,,,,
org.junit.jupiter.api.AssertArrayEquals,AssertArrayEquals,low,low,low-medium,medium-high,0,10,0,0,0,10,226,20,0,0,0,10,0,0,0.778,0,0,0,,,,,226,,,,,,10,,,,,,,
"<Method>org.junit.jupiter.api.AssertArrayEquals.static assertArrayEquals( boolean, boolean ): void","static assertArrayEquals( boolean, boolean ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.AssertArrayEquals.static assertArrayEquals( byte, byte ): void","static assertArrayEquals( byte, byte ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.AssertArrayEquals.static assertArrayEquals( char, char ): void","static assertArrayEquals( char, char ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.AssertArrayEquals.static assertArrayEquals( double, double ): void","static assertArrayEquals( double, double ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.AssertArrayEquals.static assertArrayEquals( double, double, double ): void","static assertArrayEquals( double, double, double ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,0,0
"<Method>org.junit.jupiter.api.AssertArrayEquals.static assertArrayEquals( float, float ): void","static assertArrayEquals( float, float ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.AssertArrayEquals.static assertArrayEquals( float, float, float ): void","static assertArrayEquals( float, float, float ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,0,0
"<Method>org.junit.jupiter.api.AssertArrayEquals.static assertArrayEquals( int, int ): void","static assertArrayEquals( int, int ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.AssertArrayEquals.static assertArrayEquals( long, long ): void","static assertArrayEquals( long, long ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.AssertArrayEquals.static assertArrayEquals( short, short ): void","static assertArrayEquals( short, short ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
org.junit.jupiter.api.AssertEquals,AssertEquals,low,low,low-medium,medium-high,0,9,0,0,0,9,73,18,0,0,0,9,0,0,0.75,0,0,0,,,,,73,,,,,,9,,,,,,,
"<Method>org.junit.jupiter.api.AssertEquals.static assertEquals( byte, byte ): void","static assertEquals( byte, byte ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.AssertEquals.static assertEquals( char, char ): void","static assertEquals( char, char ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.AssertEquals.static assertEquals( double, double ): void","static assertEquals( double, double ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.AssertEquals.static assertEquals( double, double, double ): void","static assertEquals( double, double, double ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,0,0
"<Method>org.junit.jupiter.api.AssertEquals.static assertEquals( float, float ): void","static assertEquals( float, float ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.AssertEquals.static assertEquals( float, float, float ): void","static assertEquals( float, float, float ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,0,0
"<Method>org.junit.jupiter.api.AssertEquals.static assertEquals( int, int ): void","static assertEquals( int, int ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.AssertEquals.static assertEquals( long, long ): void","static assertEquals( long, long ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.AssertEquals.static assertEquals( short, short ): void","static assertEquals( short, short ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
org.junit.jupiter.api.AssertFalse,AssertFalse,low,low,low,low,0,1,0,0,0,1,14,2,0,0,0,1,0,0,0,0,0,0,,,,,14,,,,,,1,,,,,,,
<Method>org.junit.jupiter.api.AssertFalse.static assertFalse( boolean ): void,static assertFalse( boolean ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
org.junit.jupiter.api.AssertIterableEquals,AssertIterableEquals,low,low,low-medium,low,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,,,,,58,,,,,,0,,,,,,,
org.junit.jupiter.api.AssertNotEquals,AssertNotEquals,low,low,low,low,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,,,,10,,,,,,0,,,,,,,
org.junit.jupiter.api.AssertNotNull,AssertNotNull,low,low,low,low,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,,,,10,,,,,,0,,,,,,,
org.junit.jupiter.api.AssertNotSame,AssertNotSame,low,low,low,low,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,,,,10,,,,,,0,,,,,,,
org.junit.jupiter.api.AssertNull,AssertNull,low,low,low,low,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,,,,10,,,,,,0,,,,,,,
org.junit.jupiter.api.AssertSame,AssertSame,low,low,low,low,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,,,,10,,,,,,0,,,,,,,
org.junit.jupiter.api.AssertThrows,AssertThrows,low,low,low,low,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,,,,,13,,,,,,0,,,,,,,
org.junit.jupiter.api.AssertTimeout,AssertTimeout,low,low,low,low,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,,,,,45,,,,,,0,,,,,,,
org.junit.jupiter.api.AssertTrue,AssertTrue,low,low,low,low,0,1,0,0,0,1,14,2,0,0,0,1,0,0,0,0,0,0,,,,,14,,,,,,1,,,,,,,
<Method>org.junit.jupiter.api.AssertTrue.static assertTrue( boolean ): void,static assertTrue( boolean ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
org.junit.jupiter.api.AssertionUtils,AssertionUtils,low,low,low-medium,low,0,7,4,0,0,11,66,17,0,0,1,6,0,0,0.381,0,0,0,,,,,66,,,,,,11,,,,,,,
<Method>org.junit.jupiter.api.AssertionUtils.private AssertionUtils( ): void,AssertionUtils( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Method>org.junit.jupiter.api.AssertionUtils.static assertValidDelta( double ): void,static assertValidDelta( double ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,1,0,0
<Method>org.junit.jupiter.api.AssertionUtils.static assertValidDelta( float ): void,static assertValidDelta( float ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,1,0,0
"<Method>org.junit.jupiter.api.AssertionUtils.static doublesAreEqual( double, double ): boolean","static doublesAreEqual( double, double ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.AssertionUtils.static doublesAreEqual( double, double, double ): boolean","static doublesAreEqual( double, double, double ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,3,2,0
"<Method>org.junit.jupiter.api.AssertionUtils.static floatsAreEqual( float, float ): boolean","static floatsAreEqual( float, float ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.AssertionUtils.static floatsAreEqual( float, float, float ): boolean","static floatsAreEqual( float, float, float ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,3,2,0
org.junit.jupiter.api.Assertions,Assertions,low-medium,low,low-medium,medium-high,0,22,0,0,0,22,223,43,0,0,1,21,0,0,0.783,0,0,0,,,,,223,,,,,,22,,,,,,,
<Method>org.junit.jupiter.api.Assertions.private Assertions( ): void,Assertions( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( boolean, boolean ): void","static assertArrayEquals( boolean, boolean ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( byte, byte ): void","static assertArrayEquals( byte, byte ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( char, char ): void","static assertArrayEquals( char, char ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( double, double ): void","static assertArrayEquals( double, double ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( double, double, double ): void","static assertArrayEquals( double, double, double ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,0,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( float, float ): void","static assertArrayEquals( float, float ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( float, float, float ): void","static assertArrayEquals( float, float, float ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,0,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( int, int ): void","static assertArrayEquals( int, int ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( long, long ): void","static assertArrayEquals( long, long ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( short, short ): void","static assertArrayEquals( short, short ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.Assertions.public static assertEquals( byte, byte ): void","static assertEquals( byte, byte ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.Assertions.public static assertEquals( char, char ): void","static assertEquals( char, char ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.Assertions.public static assertEquals( double, double ): void","static assertEquals( double, double ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.Assertions.public static assertEquals( double, double, double ): void","static assertEquals( double, double, double ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,0,0
"<Method>org.junit.jupiter.api.Assertions.public static assertEquals( float, float ): void","static assertEquals( float, float ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.Assertions.public static assertEquals( float, float, float ): void","static assertEquals( float, float, float ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,0,0
"<Method>org.junit.jupiter.api.Assertions.public static assertEquals( int, int ): void","static assertEquals( int, int ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.Assertions.public static assertEquals( long, long ): void","static assertEquals( long, long ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.jupiter.api.Assertions.public static assertEquals( short, short ): void","static assertEquals( short, short ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
<Method>org.junit.jupiter.api.Assertions.public static assertFalse( boolean ): void,static assertFalse( boolean ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>org.junit.jupiter.api.Assertions.public static assertTrue( boolean ): void,static assertTrue( boolean ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
org.junit.jupiter.api.Assumptions,Assumptions,low,low,low,low,0,3,0,0,0,3,44,5,0,0,1,2,0,0,0.167,0,0,0,,,,,44,,,,,,3,,,,,,,
<Method>org.junit.jupiter.api.Assumptions.private Assumptions( ): void,Assumptions( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Method>org.junit.jupiter.api.Assumptions.public static assumeFalse( boolean ): void,static assumeFalse( boolean ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>org.junit.jupiter.api.Assumptions.public static assumeTrue( boolean ): void,static assumeTrue( boolean ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
org.junit.jupiter.api.BeforeAll,BeforeAll,low,low,low,low,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,,5,,,,,,0,,,,,,,
org.junit.jupiter.api.BeforeEach,BeforeEach,low,low,low,low,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,,5,,,,,,0,,,,,,,
org.junit.jupiter.api.Disabled,Disabled,low,low,low,low,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,,,,,6,,,,,,1,,,,,,,
org.junit.jupiter.api.DisplayName,DisplayName,low,low,low,low,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,,,,,6,,,,,,1,,,,,,,
org.junit.jupiter.api.Nested,Nested,low,low,low,low,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,,5,,,,,,0,,,,,,,
org.junit.jupiter.api.Tag,Tag,low,low,low,low,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,,,,,7,,,,,,1,,,,,,,
org.junit.jupiter.api.Tags,Tags,low,low,low,low,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,,,,,6,,,,,,1,,,,,,,
<Package>org.junit.jupiter.api.extension,org.junit.jupiter.api.extension,low,low,medium-high,low,,,,,,35,141,,,,,,,,,,,,,20,5,15,141,0,0,0.75,1,0.75,35,,,,,,,
org.junit.jupiter.api.extension.AfterAllCallback,AfterAllCallback,low,low,low,low,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,,4,,,,,,1,,,,,,,
org.junit.jupiter.api.extension.AfterEachCallback,AfterEachCallback,low,low,low,low,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,,4,,,,,,1,,,,,,,
org.junit.jupiter.api.extension.AfterTestExecutionCallback,AfterTestExecutionCallback,low,low,low,low,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,,4,,,,,,1,,,,,,,
org.junit.jupiter.api.extension.BeforeAllCallback,BeforeAllCallback,low,low,low,low,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,,4,,,,,,1,,,,,,,
org.junit.jupiter.api.extension.BeforeEachCallback,BeforeEachCallback,low,low,low,low,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,,4,,,,,,1,,,,,,,
org.junit.jupiter.api.extension.BeforeTestExecutionCallback,BeforeTestExecutionCallback,low,low,low,low,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,,4,,,,,,1,,,,,,,
org.junit.jupiter.api.extension.ConditionEvaluationResult,ConditionEvaluationResult,low,low,low,low,0,1,0,0,0,1,21,2,1,0,1,0,0,0,0,0,0,0,,,,,21,,,,,,1,,,,,,,
<Method>org.junit.jupiter.api.extension.ConditionEvaluationResult.public isDisabled( ): boolean,isDisabled( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Field>org.junit.jupiter.api.extension.ConditionEvaluationResult->enabled,final enabled : boolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.jupiter.api.extension.ContainerExecutionCondition,ContainerExecutionCondition,low,low,low,low,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,,4,,,,,,1,,,,,,,
org.junit.jupiter.api.extension.ContainerExtensionContext,ContainerExtensionContext,low,low,low,low,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,2,,,,,,0,,,,,,,
org.junit.jupiter.api.extension.ExtendWith,ExtendWith,low,low,low,low,0,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,,,,,8,,,,,,1,,,,,,,
org.junit.jupiter.api.extension.Extension,Extension,low,low,low,low,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,2,,,,,,0,,,,,,,
org.junit.jupiter.api.extension.ExtensionConfigurationException,ExtensionConfigurationException,low,low,low,low,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,,,,,5,,,,,,0,,,,,,,
<Field>org.junit.jupiter.api.extension.ExtensionConfigurationException->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.jupiter.api.extension.ExtensionContext,ExtensionContext,low,low,low,low,0,2,1,1,0,11,43,2,0,0,2,0,0,0,0.25,0,0,0,,,,,43,,,,,,11,,,,,,,
org.junit.jupiter.api.extension.ExtensionContext.Namespace,Namespace,low,low,low,low,0,1,0,0,0,1,20,3,0,1,1,0,0,0,0,0,0,0,,,,,20,,,,,,1,,,,,,,
org.junit.jupiter.api.extension.ExtensionContext.Store,Store,low,low,low,low,0,0,0,1,0,7,8,0,0,0,0,0,0,0,0,0,0,0,,,,,8,,,,,,7,,,,,,,
<Method>org.junit.jupiter.api.extension.ExtensionContext.public getStore( ): Store,getStore( ): Store,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0
<Method>org.junit.jupiter.api.extension.ExtensionContext.public abstract getStore( Namespace ): Store,getStore( Namespace ): Store,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0
org.junit.jupiter.api.extension.ExtensionContextException,ExtensionContextException,low,low,low,low,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,,,,,5,,,,,,0,,,,,,,
<Field>org.junit.jupiter.api.extension.ExtensionContextException->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.jupiter.api.extension.Extensions,Extensions,low,low,low,low,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,,,,,7,,,,,,1,,,,,,,
org.junit.jupiter.api.extension.ParameterContext,ParameterContext,low,low,low,low,0,1,0,1,0,4,7,1,0,0,1,0,0,0,0,0,0,0,,,,,7,,,,,,4,,,,,,,
<Method>org.junit.jupiter.api.extension.ParameterContext.public abstract getIndex( ): int,getIndex( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
org.junit.jupiter.api.extension.ParameterResolutionException,ParameterResolutionException,low,low,low,low,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,,,,,7,,,,,,0,,,,,,,
<Field>org.junit.jupiter.api.extension.ParameterResolutionException->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.jupiter.api.extension.ParameterResolver,ParameterResolver,low,low,low,low,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,,,,,6,,,,,,2,,,,,,,
<Package>org.junit.jupiter.api.function,org.junit.jupiter.api.function,low,low,low,low,,,,,,2,8,,,,,,,,,,,,,2,0,2,8,0,0,1,1,1,2,,,,,,,
org.junit.jupiter.api.function.Executable,Executable,low,low,low,low,0,1,0,1,0,1,4,1,0,0,1,0,0,0,0,0,0,0,,,,,4,,,,,,1,,,,,,,
<Method>org.junit.jupiter.api.function.Executable.public abstract execute( ): void,execute( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
org.junit.jupiter.api.function.ThrowingConsumer<T>,ThrowingConsumer,low,low,low,low,0,1,0,1,0,1,4,1,0,0,1,0,0,0,0,0,0,0,,,,,4,,,,,,1,,,,,,,
<Method>org.junit.jupiter.api.function.ThrowingConsumer<T>.public abstract accept( T ): void,accept( T ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0
<Package>org.junit.jupiter.engine,org.junit.jupiter.engine,low,low,low,low,,,,,,1,68,,,,,,,,,,,,,3,3,0,68,0,0,0,1,0,1,,,,,,,
org.junit.jupiter.engine.Constants,Constants,low,low,low,low,0,1,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,,,,,4,,,,,,1,,,,,,,
<Method>org.junit.jupiter.engine.Constants.private Constants( ): void,Constants( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
org.junit.jupiter.engine.DiscoveryFilterApplier,DiscoveryFilterApplier,low,low,low,low,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,,,,,37,,,,,,0,,,,,,,
org.junit.jupiter.engine.JupiterTestEngine,JupiterTestEngine,low,low,low,low,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,,,,,27,,,,,,0,,,,,,,
<Package>org.junit.jupiter.engine.descriptor,org.junit.jupiter.engine.descriptor,low,low,low-medium,low,,,,,,9,441,,,,,,,,,,,,,10,10,0,441,0,1,0.1,1,0.1,9,,,,,,,
